judgment,bucket,blip_max,blip_argmax_frame,surface,type,malformed,video_id,frame_grid_path,summary_text,entity_id,summary_id
,low,0.0754,1,stand together for pictures,action,False,v_JyfelXz6GaA,outputs/annotation/frames/videoxum/v_JyfelXz6GaA.png, large group of people are seen cheering on the sides followed by team members standing together for pictures. A man is then seen speaking to the camera and more shots of the team are shown.,blip_base_02237__e5,blip_base_02237
,very_low,0.0196,1,enter,action,False,v_4mlA78hn4mY,outputs/annotation/frames/videoxum/v_4mlA78hn4mY.png, women are in a small room with three walls and a set of glass doors as the fourth and fifth woman enters. The first woman enters the room and the second woman enters and enters alone. Once the woman ,blip_base_01903__e3,blip_base_01903
,low,0.1242,3,mat,object,False,v_2GEZgHcA7zU,outputs/annotation/frames/videoxum/v_2GEZgHcA7zU.png, of a young man balancing on a diving board is shown from above. The man jumps off the diving board and lands on the mat. A replay of the incident is shown.,blip_base_02578__e3,blip_base_02578
,very_low,0.0226,6,sitting in front of a mirror,action,False,v_QV4E2B0AdGw,outputs/annotation/frames/videoxum/v_QV4E2B0AdGw.png, man receives a tattoo in a tattoo parlor from a male tattoo artist interspersed with video of a waiting woman showing her neck tattoo. The woman is then shown sitting in front of a mirror and begins ,blip_base_02922__e7,blip_base_02922
,high,0.3025,5,man,person,False,v_aN9vCyXMbb8,outputs/annotation/frames/videoxum/v_aN9vCyXMbb8.png, man is seen standing in front of a camera while holding an instrument in his hands. The man continues playing the instrument while the camera captures his movements.,blip_base_03280__e1,blip_base_03280
,low,0.0871,13,clothes,object,False,v_91WRZuT4c6E,outputs/annotation/frames/videoxum/v_91WRZuT4c6E.png, crew of men clean a red car with clothes. A man stands in front of the car and talks to the camera.,blip_base_03792__e4,blip_base_03792
,high,0.47,5,skis down,action,False,v_7H5oYHs7EJw,outputs/annotation/frames/videoxum/v_7H5oYHs7EJw.png, man in snow gear comes walking up and puts his skis on to go skiing down the snow. The man skis down the snowy slope of the mountain.,blip_base_00247__e6,blip_base_00247
,very_low,0.0109,15,mat,object,False,v_inFPa4wxOwQ,outputs/annotation/frames/videoxum/v_inFPa4wxOwQ.png, man is seen standing at the back of a diving board rubbing his hands together and standing up straight. The man then jumps off the board and lands on the mat.,blip_base_03841__e3,blip_base_03841
,very_high,0.5024,6,man in a white shirt and black shorts,person,False,v_IEqnfSiCIXc,outputs/annotation/frames/videoxum/v_IEqnfSiCIXc.png,"aters skate through and shop in New Bedford, Ma. A man in a white shirt and black shorts talks to the skaters. The skaters continue skating through the streets.",blip_base_03553__e4,blip_base_03553
,very_low,0.0114,0,beer pong,object,False,v_MvZFYjs80Y4,outputs/annotation/frames/videoxum/v_MvZFYjs80Y4.png, men are seen sitting on each side of a table laughing with one another. The men continue playing beer pong while the camera captures their movements.,blip_base_01121__e5,blip_base_01121
,low,0.1027,4,holding,action,False,v_TfpCjzGqA7w,outputs/annotation/frames/videoxum/v_TfpCjzGqA7w.png, little kid in a princess costumbe is holding a pink pole hiting a piñata. little girl in a pink tutu is standing on the top of the pink pole.,blip_base_01599__e3,blip_base_01599
,mid,0.1834,0,throw,action,False,v_iGxMm7C1q48,outputs/annotation/frames/videoxum/v_iGxMm7C1q48.png, man is seen standing before a bowling lane holding a ball. The man then throws the ball down the lane.,blip_base_02286__e5,blip_base_02286
,mid,0.1932,15,throw,action,False,v_iN1DEIADG9o,outputs/annotation/frames/videoxum/v_iN1DEIADG9o.png, man and is dog are seen in a large back yard before several tricks with a frisbee. The man throws frisbees at the dog and the dog runs after him.,blip_base_02107__e6,blip_base_02107
,high,0.3345,2,men,person,False,v_ml4aMGCJgP0,outputs/annotation/frames/videoxum/v_ml4aMGCJgP0.png, series of men speak to a camera interspersed with clips of men bowling. The men continue to speak to the camera and demonstrate how to properly bowl.,blip_base_03045__e1,blip_base_03045
,very_high,0.6591,10,people wearing red shirts,person,False,v_aDWrPrNFdR0,outputs/annotation/frames/videoxum/v_aDWrPrNFdR0.png, people wearing red shirts are walking in the lighted restaurant. A man in a white shirt is talking to the camera. The man in the white shirt continues to talk.,blip_base_01775__e1,blip_base_01775
,very_high,0.8416,0,waterfall,object,False,v_eUCVKv4R-7A,outputs/annotation/frames/videoxum/v_eUCVKv4R-7A.png, pair of kayakers navigate on a river waterway in calm water near a waterfall. The camera zooms in on the kayakers as they approach the waterfall.,blip_base_01241__e3,blip_base_01241
,mid,0.1758,11,camera,setting,False,v_-FWGLSfI13Q,outputs/annotation/frames/videoxum/v_-FWGLSfI13Q.png, small boy is seen scooping out a pumpkin while looking to the camera and smiling. The boy then puts the pumpkin in the oven and begins peeling off the top.,blip_base_01852__e3,blip_base_01852
,low,0.1361,5,ice cream,object,False,v_d950IKYTYY0,outputs/annotation/frames/videoxum/v_d950IKYTYY0.png, small group of people are seen standing before a food stands eating ice cream and another man stepping up to the stand. The people continue eating the ice cream while the camera captures them from se,blip_base_03041__e2,blip_base_03041
,high,0.387,3,cleaner,object,False,v_eRN5gqZFXHI,outputs/annotation/frames/videoxum/v_eRN5gqZFXHI.png, young man is shown speaking to the camera and puts a can of cleaner on the table. The man then uses the cleaner to clean the counter top.,blip_base_03820__e7,blip_base_03820
,very_high,0.6605,0,roof,setting,False,v_aPzHheM0Egw,outputs/annotation/frames/videoxum/v_aPzHheM0Egw.png, person is seen laying plaster onto a roof and using a shovel to flatten it out. The man continues to lay plaster on the roof while the camera captures his movements.,blip_base_02128__e4,blip_base_02128
,mid,0.2197,12,jumps off,action,False,v_LUGksGa4WJA,outputs/annotation/frames/videoxum/v_LUGksGa4WJA.png," surfer rides his whiteboard on a wave. Then, the surfer jumps off the wave.",blip_base_02625__e5,blip_base_02625
,high,0.3173,9,lacrosse,object,False,v_mjbzWcSeiwQ,outputs/annotation/frames/videoxum/v_mjbzWcSeiwQ.png, hockey team prepares for a game. They play a game of lacrosse. They score a goal.,blip_base_00900__e3,blip_base_00900
,very_high,0.9034,2,beam,setting,False,v_5QbiJmDyoM0,outputs/annotation/frames/videoxum/v_5QbiJmDyoM0.png, gymnast is seen standing ready before a beam and raising her arms up into the air. She performs several flips and tricks on the beam and ends with her jumping off the side.,blip_base_02510__e2,blip_base_02510
,very_low,0.0032,15,wave,action,False,v_97LW-ivu01A,outputs/annotation/frames/videoxum/v_97LW-ivu01A.png," man sits on top of the kayak and then, puts his legs in the water while waving. Then, the man puts his hands in the air.",blip_base_01800__e6,blip_base_01800
,mid,0.1893,6,people,person,False,v_NiinNJg-uyg,outputs/annotation/frames/videoxum/v_NiinNJg-uyg.png, people are playing lacrosse on a field. A man in a white shirt is talking to the camera. The man in the white shirt continues to talk about the game.,blip_base_00548__e1,blip_base_00548
,very_high,0.9432,10,doing karate moves,action,False,v_KBG7wrKsZAI,outputs/annotation/frames/videoxum/v_KBG7wrKsZAI.png," woman in white kimono is doing a karate moves with is sempai, she is standing on the side of the carpeted room. woman in black kimonos is standing in the middle of the room.",blip_base_02353__e3,blip_base_02353
,very_low,0.0275,9,sponge curlers,object,False,v_5QS_VBDwKzw,outputs/annotation/frames/videoxum/v_5QS_VBDwKzw.png, little girl crouches down on the carpeted floor and is placing sponge curlers on the floor. The little girl continues to put the curlers in the corners of the carpet.,blip_base_02583__e3,blip_base_02583
,mid,0.2363,0,screen,setting,False,v_QCeGGnd4QB0,outputs/annotation/frames/videoxum/v_QCeGGnd4QB0.png, people are shown playing a tennis match passing the object back and fourth with tennis rackets. The people continue playing the game and end with text on the screen.,blip_base_03155__e3,blip_base_03155
,mid,0.2796,0,show off,action,False,v_WFbUBMgOMn8,outputs/annotation/frames/videoxum/v_WFbUBMgOMn8.png, kitchen is shown followed by various ingredients and a woman speaking to the camera. She mixes the ingredients together in a bowl and mixes it all together. She shows off the finished product in the ,blip_base_01909__e5,blip_base_01909
,low,0.1308,0,brushing their face,action,False,v_lBhNeACY8y4,outputs/annotation/frames/videoxum/v_lBhNeACY8y4.png, laptop is shown followed by a person climbing out of bed and washing their face. The person continues brushing their face while the camera captures their movements.,blip_base_03276__e7,blip_base_03276
,very_high,0.6922,6,little girl,person,False,v_FQEGKGn9vnU,outputs/annotation/frames/videoxum/v_FQEGKGn9vnU.png, little girl climbs to the top of a slide. She slides down the slide and lands on the ground.,blip_base_01430__e1,blip_base_01430
,mid,0.186,11,airport,setting,False,v_224E-VtB4k4,outputs/annotation/frames/videoxum/v_224E-VtB4k4.png," man is walking through an airport, where he opens a case. A man is standing in front of a luggage hold. The man opens the case and shows the contents of the luggage.",blip_base_01671__e2,blip_base_01671
,very_high,0.7396,3,fishing rod,object,False,v_7-jcXxwqf5E,outputs/annotation/frames/videoxum/v_7-jcXxwqf5E.png, man reels on a fishing rod while ice fishing. The man pulls the rod out of the water.,blip_base_01167__e3,blip_base_01167
,low,0.0822,6,stand,action,False,v_ieWgalZPc2g,outputs/annotation/frames/videoxum/v_ieWgalZPc2g.png, men and women are shown in different circumstances where they look like they are either in physical or emotional distress. One of the men is wearing a red shirt and the other is wearing an orange shi,blip_base_02266__e3,blip_base_02266
,very_high,0.7247,13,gives tips on how to shoot the ball,action,False,v_akJbB6LWP34,outputs/annotation/frames/videoxum/v_akJbB6LWP34.png, young team of girls is getting coached during a practice for basketball and the girls are working on their shots. The coach talks to the girls and gives them tips on how to shoot the ball. The girls ,blip_base_03171__e6,blip_base_03171
,very_high,0.6992,8,little girl,person,False,v_-MldnTjJ-zE,outputs/annotation/frames/videoxum/v_-MldnTjJ-zE.png," little girl is standing next to a white horse, she is brushing the horse. The girl brushes the horse with a brush. The little girl stands next to the horse brushing it.",blip_base_02124__e1,blip_base_02124
,very_high,0.6815,8,gymnasts,person,False,v_aa0MLYA8F7s,outputs/annotation/frames/videoxum/v_aa0MLYA8F7s.png, pictures of gymnasts are seen followed by a woman performing a routine on a set of uneven bars. She spins herself around on the bars and ends with her jumping off.,blip_base_01623__e1,blip_base_01623
,very_high,0.9483,0,score board,setting,False,v_NhcOmldkGIo,outputs/annotation/frames/videoxum/v_NhcOmldkGIo.png, score board is shown and it reads LISMORE 0-06 and D LA SALLE 1-04 then two teams are shown playing land hockey on a large green field. A man is then shown and he begins to play a game of land hockey,blip_base_01360__e1,blip_base_01360
,low,0.0729,4,speaking,action,False,v_yt0K2HWC0WI,outputs/annotation/frames/videoxum/v_yt0K2HWC0WI.png, person is seen jumping on a string and leads to the man speaking to the camera and continuing to walk and jump on a rope. The man continues jumping on the rope while the camera captures his movements,blip_base_03816__e5,blip_base_03816
,very_low,0.0067,5,talks,action,False,v_mHVmDOxtVt0,outputs/annotation/frames/videoxum/v_mHVmDOxtVt0.png, see the black title screen. We then see a man in a white shirt talking. The man in the white shirt talks to the camera. We see the closing credits.,blip_base_02906__e3,blip_base_02906
,mid,0.2465,4,ice,object,False,v_JLA4Ck8_BRI,outputs/annotation/frames/videoxum/v_JLA4Ck8_BRI.png, lady pours ice in a glass. The lady drinks from the glass.,blip_base_01534__e2,blip_base_01534
,very_low,0.0003,1,grassy field,setting,False,v_3iLo6lxAarc,outputs/annotation/frames/videoxum/v_3iLo6lxAarc.png," is wearing a black cap and its talking and showing a box of diesel shoes, she opens the box unwrapped them and shoes the black and white shoes in all the angles. woman is standing in a grassy field w",blip_base_02138__e7,blip_base_02138
,high,0.3424,2,woman,person,False,v_A1EflBqBv14,outputs/annotation/frames/videoxum/v_A1EflBqBv14.png, man and woman are seen hosting a news segment and leads then kneeling down and speaking to one another. The two continue to play with one another and end by speaking to the camera.,blip_base_01158__e2,blip_base_01158
,very_low,0.0098,13,deals cards,action,False,v_xsBFnpdLWkU,outputs/annotation/frames/videoxum/v_xsBFnpdLWkU.png, woman sits behind a table dealing cards. The woman talks to the camera. The dealer deals cards to the woman.,blip_base_00494__e6,blip_base_00494
,low,0.1031,0,walking around on boards,action,False,v_N49yT-kvXuw,outputs/annotation/frames/videoxum/v_N49yT-kvXuw.png, large mountain is shown with ski lifts moving and leads into people cleaning off the snow and walking around on boards. The people continue skiing down the mountain and ends with a man speaking to th,blip_base_02881__e4,blip_base_02881
,very_high,0.8398,8,Christmas tree,setting,False,v_jed5hUKCCk0,outputs/annotation/frames/videoxum/v_jed5hUKCCk0.png,naments hang from a Christmas tree. A man stands in front of the tree and talks to the camera.,blip_base_00935__e2,blip_base_00935
,very_high,0.9009,3,wash,action,False,v_6-beYw2R10s,outputs/annotation/frames/videoxum/v_6-beYw2R10s.png, ad is shown for a pet wash place. A man is washing a dog with a towel. The dog is being groomed.,blip_base_03985__e6,blip_base_03985
,mid,0.167,0,enter,action,False,v_ylo_0z8si1g,outputs/annotation/frames/videoxum/v_ylo_0z8si1g.png, blonde and a brunettes women enter a building and talk in the hallway. The blonde and brunette women then enter a room and enter a bathroom. The brunette woman then enters the bathroom and begins to ,blip_base_01596__e7,blip_base_01596
,mid,0.1667,7,laying down,action,False,v_UPwDuuYlLfQ,outputs/annotation/frames/videoxum/v_UPwDuuYlLfQ.png, close up of a dog is shown with a person's hands cutting the dog's fur. The dog is then shown laying down on the ground while the camera captures his movements.,blip_base_00616__e5,blip_base_00616
,high,0.363,0,opening title screen,object,False,v_eYgXvnnlPQA,outputs/annotation/frames/videoxum/v_eYgXvnnlPQA.png, see an opening title screen. We see a man in a white shirt talking. The man in the white shirt talks to the camera. We then see the closing credits.,blip_base_00302__e3,blip_base_00302
,mid,0.2483,11,area,setting,False,v_ISHKwbnOzXY,outputs/annotation/frames/videoxum/v_ISHKwbnOzXY.png, people are seen fencing back and fourth with one another while a few people watching them on the sides. The men continue to move around the area while the camera captures their movements.,blip_base_02950__e3,blip_base_02950
,very_high,0.7248,10,long raft,setting,False,v_6jTH_gFx6Ik,outputs/annotation/frames/videoxum/v_6jTH_gFx6Ik.png, group of people dressed in red are sitting on a long raft kayaking through rocky waters. A man in a red shirt is standing in front of the raft talking. The man in the red shirt continues talking as h,blip_base_00643__e2,blip_base_00643
,low,0.0691,12,walking,action,False,v_ibjvKk93__g,outputs/annotation/frames/videoxum/v_ibjvKk93__g.png, man wearing a black shirt is walking behind the machines. A man in a white shirt is standing in front of the machine.,blip_base_03849__e2,blip_base_03849
,high,0.3656,14,men,person,False,v_bcXc6mKSEEM,outputs/annotation/frames/videoxum/v_bcXc6mKSEEM.png, men laugh and set up for an arm wrestling match. A man wrestles a man. The man wins the match.,blip_base_01465__e1,blip_base_01465
,mid,0.2547,1,camera,object,False,v_tZzse87ICr8,outputs/annotation/frames/videoxum/v_tZzse87ICr8.png, young girl is seen standing on the beach looking at the camera. The girl then begins surfing the waves while the camera captures her movements.,blip_base_03326__e3,blip_base_03326
,high,0.3094,4,water,setting,False,v_RhokmoZJrco,outputs/annotation/frames/videoxum/v_RhokmoZJrco.png, people surfing kites are shown riding along the water followed by several more people riding in and out of frame. More people are seen riding around on the kite as well as riding around in the water.,blip_base_01865__e2,blip_base_01865
,very_high,0.914,6,polo horses,object,False,v_hCJTKVzkYFE,outputs/annotation/frames/videoxum/v_hCJTKVzkYFE.png, group of jockeys ride horses on manicured lawns interspersed with children learning how to play polo in polo classes held outdoors. A group of young children ride horses in a polo class. The group of,blip_base_02649__e8,blip_base_02649
,very_low,0.0039,0,eat lunch,action,False,v_shGGt9TRlkk,outputs/annotation/frames/videoxum/v_shGGt9TRlkk.png, are taking a break from kayaking to eat lunch on a beach. A man in a blue shirt is talking to the camera. The man in the blue shirt continues to talk about kayaking.,blip_base_02511__e3,blip_base_02511
,high,0.3063,12,bathroom,setting,False,v_wZJeEV6sZXE,outputs/annotation/frames/videoxum/v_wZJeEV6sZXE.png, computer generated woman in a computer generated house walks into a wallless bathroom. She opens the door and enters the bathroom. The woman walks into the bathroom and turns on the faucet.,blip_base_03562__e3,blip_base_03562
,low,0.1135,2,a man in a red shirt,person,False,v_T7fzZX0qKKQ,outputs/annotation/frames/videoxum/v_T7fzZX0qKKQ.png, see people give money to a man on a a unicycle on a city street. We see people riding bicycles on a sidewalk. We then see a man in a red shirt riding a bicycle. The man gets off the bike and falls on,blip_base_02686__e9,blip_base_02686
,very_low,0.0156,0,man in red jacket,person,False,v_MT852hP9wVk,outputs/annotation/frames/videoxum/v_MT852hP9wVk.png, man in blue jacket is chopping a big trunk. A man in red jacket is standing behind him chopping the trunk.,blip_base_02692__e2,blip_base_02692
,high,0.3441,12,looking down,action,False,v_ihdkXBpzKbE,outputs/annotation/frames/videoxum/v_ihdkXBpzKbE.png, begin by looking down a counter at kitchen sink. A woman in a kitchen is washing dishes in a sink. The woman rinses the dishes in the sink.,blip_base_02759__e4,blip_base_02759
,very_low,0.0031,8,man in a blue shirt,person,False,v_gXvRxyT5rWw,outputs/annotation/frames/videoxum/v_gXvRxyT5rWw.png, man at a beach is doing body weight calisthenics on two metal parallel bars. A man in a blue shirt is doing the same.,blip_base_03942__e5,blip_base_03942
,very_high,0.5182,11,baby,person,False,v_x4c_wI6kQyE,outputs/annotation/frames/videoxum/v_x4c_wI6kQyE.png, large group of people are seen hanging around a house and leads into shots of a baby smoking a cigarette. More shots are shown of kids playing with one another while the camera captures them from sev,blip_base_01497__e3,blip_base_01497
,very_low,0.0168,0,fall,action,False,v_2aw1pVJsnKs,outputs/annotation/frames/videoxum/v_2aw1pVJsnKs.png, group of people are seen riding around a track and leads into several clips of people falling off their bikes. The people continue riding around the track and ends with a man speaking to the camera.,blip_base_02909__e5,blip_base_02909
,very_low,0.0019,12,stand up,action,False,v_3fyR5F18WKg,outputs/annotation/frames/videoxum/v_3fyR5F18WKg.png, men play a piano together. One man plays the piano while the other plays the keyboard. The man finishes playing the piano and stands up.,blip_base_03442__e5,blip_base_03442
,high,0.3774,5,laughing,action,False,v_6F9C3dIU4kU,outputs/annotation/frames/videoxum/v_6F9C3dIU4kU.png, baby is laughing as he swings in a swing set. A man in a blue shirt is talking to the camera. The man in the blue shirt continues to swing in the set.,blip_base_01068__e2,blip_base_01068
,very_high,0.5398,4,river,setting,False,v_HWuRcUpcsHY,outputs/annotation/frames/videoxum/v_HWuRcUpcsHY.png, are kayaking in a river. A man in a kayak falls into the water.,blip_base_02749__e3,blip_base_02749
,low,0.0514,13,shows,action,False,v_4CSyAAoO18s,outputs/annotation/frames/videoxum/v_4CSyAAoO18s.png," man shows a bottle of cream, and then he puts gel on his hand. Then, the man rub cream on his face, then he rub cream over his face.",blip_base_00569__e4,blip_base_00569
,very_high,0.9637,3,people cheering on the sidelines,person,False,v_uQDTcusxDCg,outputs/annotation/frames/videoxum/v_uQDTcusxDCg.png, large group of people are seen running around an indoor field with people cheering on the sidelines. The people continue running around the field while the camera captures their movements.,blip_base_03622__e4,blip_base_03622
,mid,0.2459,13,balls,object,False,v_cyznGwlE9hM,outputs/annotation/frames/videoxum/v_cyznGwlE9hM.png, spin around and throw balls onto a field. A man throws a ball onto the field.,blip_base_00208__e4,blip_base_00208
,high,0.3993,3,kneel,action,False,v_zfU85oBVpfA,outputs/annotation/frames/videoxum/v_zfU85oBVpfA.png, man is kneeling on a mat while holding a pole. He lifts the pole over his head.,blip_base_00561__e4,blip_base_00561
,low,0.1081,0,table,setting,False,v_5pl_qttD8Fc,outputs/annotation/frames/videoxum/v_5pl_qttD8Fc.png, woman is smoking on a bed. The woman puts a cigarette in her mouth. She takes a puff from the cigarette. She puts it down on the table.,blip_base_03340__e7,blip_base_03340
,high,0.4612,13,young girl,person,False,v_xaicDAewb6o,outputs/annotation/frames/videoxum/v_xaicDAewb6o.png," young girl washes dishes in the sink. Then, the girl wash her hands.",blip_base_00352__e1,blip_base_00352
,low,0.0523,15,field,setting,False,v_i49blayQ93Q,outputs/annotation/frames/videoxum/v_i49blayQ93Q.png," sits on camels in the desert, then the camels that are on their knees stand and walk . The camels are in the center of a field, then one of them is on the ground and the other one is on his knees sta",blip_base_01542__e4,blip_base_01542
,mid,0.2664,6,grass,object,False,v_vigHVj40dO4,outputs/annotation/frames/videoxum/v_vigHVj40dO4.png, man is seen pushing a large machine around a wooded area and cutting the grass along the trees. The man continues to cut the grass while the camera captures his movements.,blip_base_00126__e6,blip_base_00126
,high,0.3071,9,man,person,False,v_JSqJmZPqDy8,outputs/annotation/frames/videoxum/v_JSqJmZPqDy8.png, man is outside mowing the lawn while a dog runs around after him. The man continues to mow the lawn.,blip_base_03865__e1,blip_base_03865
,low,0.0692,0,dots,object,False,v_juIOpLYnW64,outputs/annotation/frames/videoxum/v_juIOpLYnW64.png, woman and a doctor are seen talking to one another and leads into the person putting dots on her eyebrow. The woman puts a contact lens into her eye and the person puts a needle in her eye. She puts ,blip_base_02955__e5,blip_base_02955
,high,0.3108,0,holding up,action,False,v_Lp3c3nwHrqM,outputs/annotation/frames/videoxum/v_Lp3c3nwHrqM.png, woman is seen looking and smiling into the camera while holding up a bottle of dish soap. The woman then begins washing dishes in the sink while the camera captures her movements.,blip_base_01937__e5,blip_base_01937
,high,0.4027,9,stirs,action,False,v_pznmOdbp7E0,outputs/annotation/frames/videoxum/v_pznmOdbp7E0.png, camera shows a cake on top of a stove. A person puts ingredients in a pan and stirs them together. The person mixes the ingredients together in a bowl. They put the pan in the oven.,blip_base_00456__e7,blip_base_00456
,very_high,0.9493,6,group of three little boys,person,False,v_w--X02F3MHM,outputs/annotation/frames/videoxum/v_w--X02F3MHM.png, group of three little boys line up to play hopscotch. One of the boys falls on the ground. The other boy gets up and walks away.,blip_base_00441__e1,blip_base_00441
